#9.686093
Time, MSD
71.364000, 428.674859
71.365000, 428.659660
71.366000, 428.625489
71.367000, 428.632508
71.368000, 428.671205
71.369000, 428.670392
71.370000, 428.702965
71.371000, 428.690794
71.372000, 428.703787
71.373000, 428.693238
71.374000, 428.703297
71.375000, 428.709829
71.376000, 428.734717
71.377000, 428.728706
71.378000, 428.740011
71.379000, 428.734989
71.380000, 428.779386
71.381000, 428.790038
71.382000, 428.807589
71.383000, 428.774112
71.384000, 428.818718
71.385000, 428.839626
71.386000, 428.834589
71.387000, 428.829505
71.388000, 428.862789
71.389000, 428.868623
71.390000, 428.892407
71.391000, 428.919542
71.392000, 428.930334
71.393000, 428.918969
71.394000, 428.939629
71.395000, 428.968052
71.396000, 428.984383
71.397000, 429.010919
71.398000, 429.007728
71.399000, 429.018423
71.400000, 428.993294
71.401000, 428.989171
71.402000, 428.987700
71.403000, 429.011738
71.404000, 429.007586
71.405000, 429.016391
71.406000, 429.009774
71.407000, 429.018599
71.408000, 429.033367
71.409000, 429.062671
71.410000, 429.102967
71.411000, 429.110004
71.412000, 429.107337
71.413000, 429.087864
71.414000, 429.075442
71.415000, 429.078568
71.416000, 429.119273
71.417000, 429.136105
71.418000, 429.122804
71.419000, 429.169242
71.420000, 429.163089
71.421000, 429.185195
71.422000, 429.171818
71.423000, 429.180833
71.424000, 429.202166
71.425000, 429.191045
71.426000, 429.227578
71.427000, 429.254589
71.428000, 429.265673
71.429000, 429.256834
71.430000, 429.259479
71.431000, 429.287111
71.432000, 429.260239
71.433000, 429.247805
71.434000, 429.247228
71.435000, 429.241909
71.436000, 429.270088
71.437000, 429.298123
71.438000, 429.285683
71.439000, 429.327798
71.440000, 429.312063
71.441000, 429.323819
71.442000, 429.332618
71.443000, 429.347908
71.444000, 429.348273
71.445000, 429.347491
71.446000, 429.375563
71.447000, 429.395147
71.448000, 429.393199
71.449000, 429.402572
71.450000, 429.382608
71.451000, 429.412152
71.452000, 429.412668
71.453000, 429.433901
71.454000, 429.437008
71.455000, 429.445389
71.456000, 429.465174
71.457000, 429.475147
71.458000, 429.497724
71.459000, 429.519971
71.460000, 429.510579
71.461000, 429.541301
71.462000, 429.546267
71.463000, 429.544536
71.464000, 429.580914
71.465000, 429.593941
71.466000, 429.648550
71.467000, 429.635074
71.468000, 429.639233
71.469000, 429.651035
71.470000, 429.636297
71.471000, 429.600936
71.472000, 429.579394
71.473000, 429.587150
71.474000, 429.573036
71.475000, 429.550519
71.476000, 429.544006
71.477000, 429.550706
71.478000, 429.573408
71.479000, 429.551237
71.480000, 429.580859
71.481000, 429.594421
71.482000, 429.604816
71.483000, 429.606334
71.484000, 429.619618
71.485000, 429.615755
71.486000, 429.620180
71.487000, 429.578884
71.488000, 429.576908
71.489000, 429.565765
71.490000, 429.577366
71.491000, 429.594407
71.492000, 429.617724
71.493000, 429.615722
71.494000, 429.608545
71.495000, 429.608651
71.496000, 429.582084
71.497000, 429.632909
71.498000, 429.619562
71.499000, 429.618468
71.500000, 429.632999
71.501000, 429.622343
71.502000, 429.644750
71.503000, 429.643521
71.504000, 429.631897
71.505000, 429.616284
71.506000, 429.610079
71.507000, 429.666680
71.508000, 429.681446
71.509000, 429.696593
71.510000, 429.667123
71.511000, 429.667676
71.512000, 429.664576
71.513000, 429.660754
71.514000, 429.663917
71.515000, 429.679298
71.516000, 429.691968
71.517000, 429.677081
71.518000, 429.686941
71.519000, 429.719893
71.520000, 429.711521
71.521000, 429.734071
71.522000, 429.733408
71.523000, 429.770286
71.524000, 429.766216
71.525000, 429.763879
71.526000, 429.760775
71.527000, 429.741205
71.528000, 429.751865
71.529000, 429.783195
71.530000, 429.761699
71.531000, 429.766853
71.532000, 429.776726
71.533000, 429.786596
71.534000, 429.793754
71.535000, 429.814493
71.536000, 429.809233
71.537000, 429.810130
71.538000, 429.817480
71.539000, 429.814602
71.540000, 429.816604
71.541000, 429.811754
71.542000, 429.793187
71.543000, 429.796178
71.544000, 429.816627
71.545000, 429.792499
71.546000, 429.831150
71.547000, 429.829514
71.548000, 429.830464
71.549000, 429.826957
71.550000, 429.843037
71.551000, 429.858888
71.552000, 429.859325
71.553000, 429.886254
71.554000, 429.903633
71.555000, 429.897710
71.556000, 429.919850
71.557000, 429.916422
71.558000, 429.951782
71.559000, 429.956895
71.560000, 429.965993
71.561000, 429.975511
71.562000, 429.993502
