#66.794381
Time, MSD
4.737000, 28.540676
4.738000, 28.551296
4.739000, 28.561081
4.740000, 28.564672
4.741000, 28.570298
4.742000, 28.579523
4.743000, 28.592091
4.744000, 28.601646
4.745000, 28.610309
4.746000, 28.614624
4.747000, 28.627553
4.748000, 28.636311
4.749000, 28.642777
4.750000, 28.654001
4.751000, 28.659084
4.752000, 28.664564
4.753000, 28.670913
4.754000, 28.682035
4.755000, 28.684521
4.756000, 28.691539
4.757000, 28.691647
4.758000, 28.698051
4.759000, 28.705886
4.760000, 28.718200
4.761000, 28.729869
4.762000, 28.737519
4.763000, 28.743036
4.764000, 28.749311
4.765000, 28.753453
4.766000, 28.759205
4.767000, 28.766181
4.768000, 28.771612
4.769000, 28.775196
4.770000, 28.781343
4.771000, 28.791787
4.772000, 28.801510
4.773000, 28.805535
4.774000, 28.817785
4.775000, 28.815957
4.776000, 28.819968
4.777000, 28.821448
4.778000, 28.836410
4.779000, 28.835064
4.780000, 28.838710
4.781000, 28.841398
4.782000, 28.846328
4.783000, 28.859309
4.784000, 28.865989
4.785000, 28.872729
4.786000, 28.873796
4.787000, 28.883434
4.788000, 28.892650
4.789000, 28.896777
4.790000, 28.900505
4.791000, 28.898999
4.792000, 28.911564
4.793000, 28.919561
4.794000, 28.928558
4.795000, 28.935680
4.796000, 28.939046
4.797000, 28.946605
4.798000, 28.950607
4.799000, 28.951958
4.800000, 28.963251
4.801000, 28.971794
4.802000, 28.977059
4.803000, 28.981589
4.804000, 28.987709
4.805000, 28.995365
4.806000, 29.002902
4.807000, 29.009800
4.808000, 29.014339
4.809000, 29.023360
4.810000, 29.021595
4.811000, 29.031940
4.812000, 29.042172
4.813000, 29.049137
4.814000, 29.056906
4.815000, 29.069133
4.816000, 29.071913
4.817000, 29.077019
4.818000, 29.096814
4.819000, 29.098407
4.820000, 29.107785
4.821000, 29.110709
4.822000, 29.119911
4.823000, 29.126152
4.824000, 29.136101
4.825000, 29.144116
4.826000, 29.145101
4.827000, 29.143002
